,zcta,value_1_bed,value_2_bed,value_3_bed,value_4_bed,value_5_bed,all_homes,all_sfh,all_condo,all_homes_projections,all_homes_prior,all_homes_yy_smoothed,all_homes_200701,all_homes_201201,dollar_drop_2007_2012,household_income,household_income_prior,household_income_delta,pct_below_pov_line,pct_below_pov_line_prior,pct_below_pov_line_delta,total_pop,total_pop_delta,total_pop_prior,pct_wfh,pct_wfh_delta,pct_wfh_prior,pct_0_bed_rentals,pct_1_bed_rentals,pct_2_bed_rentals,pct_3_bed_rentals,pct_4_bed_rentals,pct_5_bed_rentals,pct_0_bed_stock,pct_1_bed_stock,pct_2_bed_stock,pct_3_bed_stock,pct_4_bed_stock,pct_5_bed_stock,pct_foreign,pct_foreign_delta,pct_foreign_prior,pct_white,pct_white_delta,pct_white_prior,pct_black,pct_black_delta,pct_black_prior,pct_asian,pct_asian_delta,pct_asian_prior,pct_hispanic,pct_hispanic_delta,pct_hispanic_prior,total_housing_units_delta,total_housing_units_prior,pct_with_bachelor,pct_with_bachelor_prior,pct_with_bachelor_delta,pct_under_18_prior,pct_under_18_delta,pct_under_5_prior,pct_under_5_delta,pct_over_65_prior,pct_over_65_delta,pct_vacancy_prior,pct_vacancy_delta,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,new_listing_count,price_drops_pct_of_inventory,price_reduced_count,average_listing_price,median_listing_price_per_square_foot,active_listing_count_historical,total_listing_count_yy_smoothed,median_days_on_market_yy_smoothed,median_listing_price_yy_smoothed,average_listing_price_yy_smoothed
pct_white_prior,-0.19282003685978205,-0.12672492430152496,-0.1352315593309007,-0.12775208061562582,-0.058672838099530944,0.023639388290228363,-0.12892095083729663,-0.1308604736522782,-0.05782596229653343,,-0.12813949165240832,-0.06302653869323777,-0.0942457676395727,-0.023489053819744168,0.42979734619835847,0.09047195114768461,0.11494450264992209,-0.040775368770241426,-0.35807514360663084,-0.4161519978108566,0.05119196234516674,-0.49903686394595625,0.008348655909159128,-0.5072198424037365,0.05403503553677512,-0.04038144500385429,0.15739053330353794,-0.13101510772473296,-0.10567893904835486,0.015215440040558838,0.051331050723063334,0.0606988773134182,0.08156749025753181,-0.2026316861195915,-0.27702532484621567,-0.06643393622786418,0.1498697973423635,0.1018921301232798,0.11778814555865146,-0.6340497595300394,0.07650950361964733,-0.6543402306128717,0.9638147599656991,-0.07524396617315704,1.0,-0.644655664104829,0.08610082494855989,-0.6635998982539735,-0.3543885519616891,0.03173943765974238,-0.3720016843795202,-0.6724570747394829,0.10738603070105131,-0.6946642353626952,-0.013484234643029148,-0.46065919918248527,-0.005244509835827227,-0.0014571165041826688,0.022833654518023442,-0.2061745409471259,0.03267842386074059,-0.25210977978179483,0.07100254012913287,0.32979594240645543,0.004096281078103055,0.13067037093884543,0.05964312545575561,-0.03724787183828359,-0.18040369644984144,0.1978246277236476,-0.2185461744533119,-0.28243034951144913,-0.1724701927477397,-0.19045134807364794,-0.03438656558250636,-0.09779753251203567,-0.20674001703554834,-0.0005742753757187798,0.019184794100465263,0.0030898138485316168,0.0031440732392949804
pct_black,-0.12727356571473625,-0.15671426009748887,-0.14668977910808145,-0.13059380713742758,-0.15309751219569423,-0.1830567938946849,-0.11881810641481699,-0.10653784797093276,-0.1869898828857566,,-0.12108435354531072,0.02741204727571854,-0.1508374583540959,-0.1494778685379294,-0.22830345006637784,-0.21181027227361487,-0.21796927314982648,-0.003105374127792161,0.38514007423079555,0.3893274557352954,-0.027923457683024736,0.23093132903702074,-0.009555523752170343,0.23831891043363948,-0.138793707554637,0.045323747759697754,-0.18373428305956424,0.024116417113558768,0.016527508441992,-0.023542455813918072,0.04329636772721302,-0.04394980493304157,-0.060318522862777134,0.05082030607431741,0.11021973652509309,0.01949804312930031,0.031953450854033165,-0.11233668413308687,-0.11768471796989453,0.09992554730082853,-0.015420944785865847,0.0972270998246133,-0.6540511383661008,0.03423380417463128,-0.644655664104829,1.0,-0.029798402613215053,0.968166649219524,0.009832044128936606,-0.011562449483869091,0.01422012444481633,0.033385284864350585,-0.02340968695467888,0.03242087348572692,-0.0019168095041374163,0.25637021060423404,-0.08647270347737543,-0.08241946490555693,-0.017000461338241974,0.07402255223374968,-0.015174677672433922,0.12477352347194688,-0.03281107386469462,-0.18252872099118952,-0.01285177111781932,-0.02715944617212623,-0.03432177711074639,-0.08584624153934269,0.10751994777780384,-0.08542401580456409,0.12693675029766072,0.15088119526977606,0.09981230277883825,0.11273115513018694,-0.0832776578458701,-0.04466998190390004,0.11287144334752598,-0.0035526072869172262,-0.0155634197087708,-0.0021315683930302164,-0.002123758526129179
pct_black_delta,-0.011349630749465895,-0.014661959171715835,-0.011331927617905236,-0.014113441298880725,-0.011744036658043263,0.003156626613373317,-0.00676986629316974,-0.009797732110637626,-0.0049118860830086606,,-0.006943582963023787,-0.007565660828419406,-0.005489467572745423,0.0015432253552489254,0.03926310697597923,0.014883435086012326,0.02510095813450043,-0.022941033508082322,-0.03107237294591864,-0.045761492009575085,0.01564877853590819,-0.06037298862834218,0.010876733837314414,-0.06176628674165269,-0.0006060638378377017,-0.003343747170672701,0.01097796330468095,-0.01760447568511127,-0.011601207284998721,0.002463136453173186,0.002463072568947052,0.01460879861544235,0.010182605688367596,-0.023739915170923092,-0.027501971479750798,-0.010922840908641082,0.015352811694115395,0.016437669036655674,0.011099685185628913,-0.037249047569550144,0.026419685149080996,-0.039476177464177344,0.049596014066340594,-0.038749770430415796,0.08610082494855989,-0.029798402613215053,1.0,-0.08941958669680865,-0.024707848500431957,-0.0009132734870820019,-0.024507943211046695,-0.03038679131688,0.014957812030609688,-0.027066405833344034,0.0007488063869171748,-0.06222110879243872,-0.00738085580402549,-0.004547823335051902,-0.0030438407294367054,0.002146766872677871,0.0073577897511654545,-0.01225111238786622,0.003008046792629182,0.023016724507999943,-0.005099189996643863,0.0030566476211161815,0.007989910734414542,-0.0033367041019503507,-0.0284112351418628,0.014916155876286691,-0.034402295897889255,-0.04221951953881031,-0.02266678084596002,-0.029904741967446156,-0.002017542229019965,-0.010244542301852682,-0.03201858766061634,-0.000851986978868765,0.0036053765200903913,-0.0014751748941423315,-0.0014249417391310663
pct_black_prior,-0.12680086198916665,-0.1540488581723976,-0.13961447742207972,-0.12433467281924873,-0.14607433739063594,-0.1765275289269213,-0.1110587164462667,-0.09799423622111753,-0.18778618176590742,,-0.11102726961746538,0.03247861357470185,-0.14962882436705505,-0.1489929076196636,-0.2285914338676876,-0.21658048039329003,-0.22544734634196764,0.013984471191899987,0.3727134488392233,0.402126438078238,-0.03221810644704967,0.2231623300301895,-0.013593762040519961,0.23053580554632172,-0.11814599714493924,0.047530363985431194,-0.18312726034858734,0.024272296874322325,0.015387209745876335,-0.02209548592702292,0.04024760470467783,-0.041215625569290426,-0.058405602577001704,0.055037981932341065,0.11649262556674708,0.024547257018502994,0.028069690702015718,-0.11374085024800445,-0.12045351685637942,0.10598214765456813,-0.010474148626628411,0.09592272225672509,-0.6320013368378866,0.09816691011295939,-0.6635998982539735,0.968166649219524,-0.08941958669680865,1.0,0.008332327872773484,-0.004481966294070185,0.009492147384978408,0.04125478474243665,-0.015546453332527856,0.032735432093508945,-0.003714887252408138,0.2482415315580773,-0.08654115186037616,-0.08787355808244894,-0.010458943025464058,0.07003441406699927,-0.01642904248896743,0.1213537942136344,-0.031564924498812874,-0.18212247816669366,-0.007897797509876275,-0.019925239741519423,-0.03440421385211151,-0.08341660555147531,0.10179342234241916,-0.08197641899646894,0.12067307088497048,0.14236246777494846,0.09435970894455993,0.10608979568784369,-0.08130979170375925,-0.04173351340762383,0.10717571919990183,-0.0023262065090950508,-0.014042703802774814,-0.0020718397232565734,-0.0020648215396948098
pct_asian,0.11088110193976873,0.409954275276258,0.44709812991790226,0.4450287841368315,0.3718062680441692,0.26658164678264595,0.4536085409039397,0.44324852140095883,0.36318975391319586,,0.4562883418172441,0.021357307012959067,0.43803883427406687,0.4245493113055765,-0.14421471514750125,0.36268179242936155,0.36935385835152523,0.022233042523701434,-0.09615759353481176,-0.09931204400630474,-0.020392208602219512,0.39957558833811463,0.010363479318548368,0.3992644770609967,0.12848274266244145,0.031387883068729375,0.023138887847674164,0.16167718898603337,0.20904900129911605,-0.007286326842095999,-0.18832786996067064,-0.025192029878979675,-0.00989618684926064,0.19460204879506118,0.25923251533847963,-0.03873059411391558,-0.3268974322644985,0.13525134705257844,0.12678759586984742,0.6384044807507656,-0.024395338473040516,0.6151140439672097,-0.3768840965345531,-0.07034417399203528,-0.3543885519616891,0.009832044128936606,-0.024707848500431957,0.008332327872773484,1.0,0.030568119051788557,0.9481365655960807,0.1647852040841123,-0.05691982427343844,0.16490631359475977,0.024421462000407505,0.36436405597895904,0.4247044844804477,0.43127302853027466,-0.036672324859696646,-0.010735577715479826,-0.013307368886784951,0.03293609175623455,-0.03987820290145897,-0.166792903501732,-0.01242351143700173,-0.19904534173940028,-0.016088196846419513,0.24275655214235742,0.11702140936312327,-0.1869006628372252,0.14505186861154093,0.22182930822225058,0.11822907328401884,0.11514024472594883,0.22846068931910876,0.23699171238967312,0.14961173750699747,-0.016356774966631293,-0.01890503542363396,-0.0017600064970289518,-0.001802734353899278
pct_asian_delta,-0.012248996804621876,-0.034865315968684786,-0.025284078868995943,-0.020799402628303106,-0.02257402435907228,-0.012940323644371626,-0.01415481625279491,-0.015756524266230386,-0.02232097565586264,,-0.01573823115679614,0.0012278978116664102,-0.018447898653008936,-0.014242674381412268,0.015052361235969022,-0.004613612809372977,-0.004175927403142194,-0.0020353187668645345,-0.007449106916537362,-0.0069754935007012514,-0.00027010658537526025,-0.047114734431867075,0.008474282031783614,-0.04839305607624678,-0.007890757503978668,-0.0060792074923169195,-0.0022586655727225564,-0.01234872540168002,-0.010551959859834233,0.005168269596064193,0.010065268218012556,-0.0012051772836095267,-0.0021993365123088976,-0.01267048550730154,-0.023988789115140293,-0.01253858947699647,0.02682869748689262,0.0040431629570715395,-0.002237967277676893,-0.008831560852657913,0.21016554445557248,-0.054091114235784665,0.006950120124250249,-0.04118978145103375,0.03173943765974238,-0.011562449483869091,-0.0009132734870820019,-0.004481966294070185,0.030568119051788557,1.0,-0.08132970977762081,-0.011980556468864857,0.014632517184341396,-0.011619853497153053,0.015059689282550382,-0.04667662613545571,-0.009801828307168312,-0.02004716917093703,0.025927475922630724,0.001829140851965772,0.001367190890546576,-0.006561320310334845,0.0008734017414972779,0.01618098850302705,-0.00793489453132917,0.016217586915865747,-0.0035518585351362627,-0.008895243869814993,-0.012275983612829397,0.015788290038659624,-0.017388154241021303,-0.029763463734329424,-0.007482698259087487,-0.015698904320180184,-0.008322274403785098,-0.016288951574992962,-0.017962762453428968,-0.0009222085313492197,-0.0028112296386171216,-0.001406678774023344,-0.0017398613971924134
pct_asian_prior,0.11329961334633949,0.4073439043676987,0.4587801165165015,0.45612113592395187,0.3768371876539691,0.2634776666631999,0.45761480731431964,0.44665253459877235,0.3728409846374127,,0.46551955092461544,-0.054220243802516124,0.43369142543706957,0.42003205972781316,-0.14584469942384645,0.36137032661018864,0.35213633311869397,0.018494644239154506,-0.09149321065814392,-0.08797248396511548,-0.017283363224486762,0.39796802087682687,0.007755658777848602,0.39849884602342633,0.17459119208306953,0.03092436611229168,0.021721650005340307,0.1752804885366593,0.1983566749552348,-0.00486242002854022,-0.18651778070404992,-0.024748693701663018,-0.009302993958038266,0.211764041272102,0.26032050034646503,-0.024837996569457788,-0.3265964218288509,0.11956020038964396,0.11499207915908974,0.6252320350578271,-0.06672806845294434,0.6351079116698265,-0.37947157251184016,-0.04634940219913781,-0.3720016843795202,0.01422012444481633,-0.024507943211046695,0.009492147384978408,0.9481365655960807,-0.08132970977762081,1.0,0.16795275974205434,-0.05775178232904641,0.16971741763974263,0.02062548657105545,0.36334750745388117,0.4117077279025683,0.41963379077686236,-0.04771327473660806,-0.012805788692531227,-0.010494270610326525,0.03360220099557742,-0.039436041429689435,-0.1681508945269958,-0.008801065369821871,-0.19520866234273657,-0.017193694120648372,0.22855351407351537,0.1183235211387163,-0.17759175139624114,0.14391356223651017,0.21402280188631867,0.10570248732821771,0.1082546056976826,0.2186902456135412,0.2433508535614726,0.14473381267146412,-0.01758338017929357,-0.01837856877682823,-0.001759009006535363,-0.001744452951837604
pct_hispanic,0.3167167518279891,0.04094655089630334,0.10908936522480286,0.10695714781027535,0.04923495316711753,-0.011531922997243076,0.108728078277821,0.10957486053177978,0.013594716578898722,,0.0998356928188585,0.1495366334968817,0.10978346890045385,0.015980441866164614,-0.3880839742427673,-0.04121538591437386,-0.05654478559496467,0.03214263623459751,0.2141793061307371,0.2309519169620694,-0.030811486112718934,0.40900029968470286,0.012134466748642502,0.4115789003000937,-0.03948127926237842,0.0038957264256223307,-0.07187064159667521,0.10237603414493317,0.08399026550291729,0.0030126637038609292,-0.05901488468076792,-0.04175397901380042,-0.05730395661426952,0.1565550370289897,0.2012232946294509,0.06889428434760042,-0.13829519214420005,-0.06395285028220732,-0.0845751353173492,0.6824278798074506,-0.04183734962728988,0.6733070584752581,-0.699274157380444,-0.05119793736314524,-0.6724570747394829,0.033385284864350585,-0.03038679131688,0.04125478474243665,0.1647852040841123,-0.011980556468864857,0.16795275974205434,1.0,-0.030194191085620506,0.955813594467588,0.02217973744967652,0.33503705633324826,-0.053733979500403616,-0.05268497196835127,-0.014300687721643647,0.22833106351006802,-0.011930044269476905,0.2313583333072164,-0.04841654894926218,-0.2460555857397995,-0.01784744963268458,-0.12771771964204764,-0.05224648091245804,0.0502034860840275,0.135995135237066,-0.17220279096773075,0.16911211867990364,0.2208104584275823,0.14772380727261666,0.1599767870097054,0.044484616571386484,0.08383362313633459,0.1677809558005903,0.005988758317882264,-0.010609959045810198,-0.0018608908708528814,-0.002002045355484658
pct_hispanic_delta,-0.033379269886154264,-0.0163340584830287,-0.038321279591395294,-0.03480647384567009,-0.0187956361130484,0.035246738994966165,-0.0379203017625185,-0.03317540401714919,-0.0007619257592341014,,-0.03799717552915301,-0.005088614440072617,-0.042189840103436495,-0.027024975104063768,0.06778829117508763,-0.0203027374678038,-0.01667667726494335,-0.005624442120683832,-0.00859607900415426,-0.02937844425384812,0.02017419853771976,-0.1046850429962889,0.0115732391967608,-0.1054917698310265,-0.006979645002847359,0.006502252861881909,0.022027364058139643,-0.024638860436108485,-0.04356793984958945,-0.0056853660757587,0.026708298446591776,0.02793276243377772,0.01903818610647698,-0.03543871653498476,-0.05211181640757164,-0.011450422339827505,0.04346962205797453,0.007692090007348111,0.003534332511437792,-0.07014847457428902,0.2042222957225529,-0.10762990993086188,0.054700176052582934,-0.0665333880509384,0.10738603070105131,-0.02340968695467888,0.014957812030609688,-0.015546453332527856,-0.05691982427343844,0.014632517184341396,-0.05775178232904641,-0.030194191085620506,1.0,-0.12363126162919531,-0.0108367644133341,-0.10515143847210918,-0.04372521995209573,-0.039579869337737425,0.0043183970468851215,-0.031086475472146848,0.020509390350239094,-0.042192812579569756,0.03628421423476848,0.05482210886316687,-0.01518668412318186,0.03739590483095589,0.014778846027488083,-0.013646893499723447,-0.0609171162665993,0.046154965127980396,-0.07062616161006843,-0.08342112737966244,-0.04742982688653455,-0.060699111672036656,-0.008716661571096462,-0.02065974286288328,-0.06764112556557011,0.0062871874916327125,0.005211147353166088,-0.0010731952173839393,-0.0010616836314637263
pct_hispanic_prior,0.31914326149251177,0.07387413608615245,0.1380159453511849,0.12997840331283472,0.06634999953482672,0.0004445329108502092,0.13001879997958635,0.12774482956413244,0.03984199792579816,,0.12538086457649075,0.07625772884088164,0.11034387077765026,0.017038959594670226,-0.3819604475635065,-0.0443138972409119,-0.06737702903023562,0.03895785166132421,0.18903188211038172,0.24669420706941408,-0.03618387022693344,0.4053218180345669,0.0016249729799306142,0.41044830989605835,-0.034508580998018616,0.005221849428714638,-0.07484831412133654,0.10436262574157068,0.0823010814347513,0.007135454453320991,-0.06095670375630388,-0.04422024977137199,-0.05750756276950738,0.16338850391697596,0.20620259020026452,0.07688138758896408,-0.1383340753454809,-0.070929077089851,-0.09174090661698527,0.6566273112965377,-0.08063763646811216,0.6943811630571932,-0.6762348781025558,0.026236744966579358,-0.6946642353626952,0.03242087348572692,-0.027066405833344034,0.032735432093508945,0.16490631359475977,-0.011619853497153053,0.16971741763974263,0.955813594467588,-0.12363126162919531,1.0,0.019962849364251162,0.33232175550933085,-0.052052436449759674,-0.05977783879036598,-0.0036691362237529224,0.23806036126993074,-0.026457629502779845,0.23924008976878122,-0.05659197819750613,-0.2551486844866304,0.00017691278702743624,-0.12334599725849554,-0.04912179080116873,0.04798087736060655,0.1384801462449606,-0.15786346784467703,0.16857786908972783,0.2153971291630969,0.13274687521046122,0.1532892005693626,0.04386409017018245,0.0917195752413472,0.16234324009881637,0.006143408954372425,-0.008781524688729645,-0.0014151808386517642,-0.001492515664317449
total_housing_units_delta,0.009506059358432465,0.11210087634309672,0.04815500501032921,0.03860613389976757,0.028942141586428063,0.029798487992196407,0.04858085528050772,0.04272926557719277,0.03996522701128938,,0.04457465838711945,0.009074451230866755,0.03324499552527978,0.033825567684363164,-0.01072666708218849,0.05038371056332006,0.10407134309948692,0.0016664836745561857,-0.027679376427663584,-0.020480410020094264,0.00792135768772751,0.028854933625857556,0.8828456550328192,0.014696583213899647,0.04857313215920943,0.0025820785812311424,0.0813872295315687,0.013189486441569987,0.00017609101389306212,-0.015565347226070963,0.00344616401759286,0.007915332396689527,0.004630008748613273,0.019776594376897487,0.009433512161940924,-0.031124832498537383,-0.025654076776669015,0.03396081850872517,0.035412895654414786,0.03310578313475345,-0.008969348109240589,0.025974759764182842,-0.01787758478815129,-0.006487706131761973,-0.013484234643029148,-0.0019168095041374163,0.0007488063869171748,-0.003714887252408138,0.024421462000407505,0.015059689282550382,0.02062548657105545,0.02217973744967652,-0.0108367644133341,0.019962849364251162,1.0,0.009537656019663998,0.05769432892246972,0.06069048330613536,0.009465633398431383,-0.006152340682902646,0.0007709863561564319,0.014433560022820226,-0.015659260140636212,-0.024720189883743367,-0.006348526480657771,-0.026397503623858603,0.019074899378047867,0.03205425170257953,0.04395298573343748,-0.015473965732543048,0.05834411265573023,0.05915002860015965,0.015306914286700345,0.04045349382228748,0.030747384815867692,0.022376722375272544,0.06476015853335057,0.005017764035853247,-0.002496656119273728,0.0003482050304223495,0.0003637079299212733
total_housing_units_prior,0.06824886368572805,0.04088357045299327,0.18164467352888727,0.22580949666721867,0.14814667264546058,-0.02065352408411622,0.22210748581699982,0.25001664974209575,-0.03767505884191244,,0.2203753678959682,0.022216223936696217,0.15533817620988596,0.13492649831311362,-0.276935563693226,0.11834433431460138,0.10692587693940513,-0.009344353386042392,0.04849496703760519,0.07434931765815131,-0.0724888476061344,0.9614356593651455,-0.0033883939938756853,0.9672568500416784,0.07811485843764769,0.006325639402186475,-0.09664799271847097,0.16869531019212852,0.270050043446968,0.08084228863373029,-0.23531450830647938,-0.12545393983990316,-0.08434182770931319,0.17545298779949717,0.3177587971014249,0.06570987374526363,-0.291023001314279,0.012876212784147937,-0.01748289030852872,0.5018289635884876,-0.09339642188681427,0.4991983056307274,-0.4742020662678225,-0.04794562118960561,-0.46065919918248527,0.25637021060423404,-0.06222110879243872,0.2482415315580773,0.36436405597895904,-0.04667662613545571,0.36334750745388117,0.33503705633324826,-0.10515143847210918,0.33232175550933085,0.009537656019663998,1.0,0.3076288150065539,0.3073182436778309,-0.07412498154817258,0.06914052364742672,-0.04016952573288031,0.14676553028962833,-0.09370312093932279,-0.23088626050107214,-0.060304505688180535,-0.2454591246536479,-0.08724031675705436,0.06958897261903599,0.5573746552922216,-0.29829581342328015,0.6411927846628801,0.7505386594252986,0.3384261880298597,0.5461980481254902,0.08511280974584633,0.12030588870489059,0.6262132878664441,-0.06239558787292104,-0.05139025593828351,-0.003209827056935924,-0.003157075522122088
pct_with_bachelor,-0.08441875273914486,0.4814125336883936,0.5689380394588762,0.5855454733554929,0.575699432842251,0.519360820301567,0.6241425139930857,0.611809232618762,0.45580454392333436,,0.6288716227173152,-0.019392859801971734,0.6152296766055873,0.6731540886023883,0.04626620578161806,0.7169461576498671,0.7001814691167911,0.05778934226918495,-0.4012305133289581,-0.39000662423343113,-0.004590737194479952,0.27532312018412153,0.03899049529186964,0.27000802168660865,0.4153948469473187,0.028511375669944914,0.2612835497936165,0.18999128995047807,0.3129820233767972,-0.016169726538829813,-0.28489930643324113,-0.016543197643009044,0.02602573948629346,0.16030594949031282,0.24399004321626286,-0.19239297140634698,-0.44615741149575977,0.36955215921741286,0.35075801683838914,0.3016546433734368,-0.05293885145985736,0.29658906282103337,-0.015044487098664414,-0.03061035521493146,-0.005244509835827227,-0.08647270347737543,-0.00738085580402549,-0.08654115186037616,0.4247044844804477,-0.009801828307168312,0.4117077279025683,-0.053733979500403616,-0.04372521995209573,-0.052052436449759674,0.05769432892246972,0.3076288150065539,1.0,0.9188528438728878,0.027165730854178182,-0.16590157444222695,-0.002922436293592334,-0.13147474453757785,-0.025914037291843914,-0.01647276206948976,-0.0002578647901770309,-0.11005623152832782,-0.023930531958715116,0.40264824684374545,0.2390761790701215,-0.12900515153841968,0.266731056347167,0.299258315834799,0.12147940622378893,0.20156232943830385,0.40514231777764914,0.28282017848261476,0.2938655668557575,-0.05205109954356005,-0.032693886136248844,-0.004451223455355965,-0.004387816455768229
pct_with_bachelor_prior,-0.0810368726332687,0.4446076100013601,0.559979537216447,0.5822708689018069,0.5644635289651952,0.49797776883188605,0.6165852905192875,0.6038639825236382,0.43550876460967963,,0.621280603724228,-0.07897156964066897,0.6192063134940721,0.6791974036609311,0.04818415010396743,0.7054965382113496,0.7267345642771692,-0.020929588827615263,-0.37026625748883757,-0.4035371498778541,0.015766756291668047,0.28016049783759583,0.04423495005617032,0.26976029796684037,0.47373484491541784,0.01276836537857415,0.27228316179888595,0.19914711505263727,0.30695596786062007,-0.00506969437318115,-0.28431202604549277,-0.028823121718192696,0.025936567971437122,0.16676853516194387,0.24446418879827977,-0.17302346672822735,-0.4519035863566249,0.3491696937621447,0.35022132218868707,0.30798754854678184,-0.060035732478487994,0.29357724978406474,-0.024916650777368796,-0.04816657138799579,-0.0014571165041826688,-0.08241946490555693,-0.004547823335051902,-0.08787355808244894,0.43127302853027466,-0.02004716917093703,0.41963379077686236,-0.05268497196835127,-0.039579869337737425,-0.05977783879036598,0.06069048330613536,0.3073182436778309,0.9188528438728878,1.0,-0.18678023138263067,-0.15290887526842725,-0.009146950535034568,-0.12237596220711838,-0.033029611898146585,-0.020956975458876106,0.0021283979409002156,-0.1144410684881217,-0.024796632452719982,0.39037052999598026,0.24206177652351224,-0.11808637565570744,0.2665096504736311,0.2951916393297018,0.11098949595503257,0.19548229945983017,0.39823403740136226,0.2835600643991692,0.29238195604902756,-0.05301653577489189,-0.03304005308240779,-0.0037286827982802415,-0.0036445698986519058
pct_with_bachelor_delta,-0.0006448443590481942,-0.017651688630248387,-0.04246544999602786,-0.04363166782050826,-0.05884770858077967,-0.06605885270116822,-0.044998599563210936,-0.04449818174307289,-0.027110518298025285,,-0.04571864229074114,0.012606051294342955,-0.07202181869439779,-0.06034026470896917,0.013375759604970571,-0.0324218682874033,-0.08666694338370688,0.152232888536194,0.006265743194943985,0.0639249176003511,-0.016419994941599975,-0.06905164828714017,0.002765374641176251,-0.06899207844482007,-0.008074872814667922,0.03972826050623271,-0.01683863926429758,-0.025994696337580322,-0.05471094214991097,-0.009364703209161218,0.0427046445386037,0.02474997460769519,0.005444433464833775,-0.010666390068757732,-0.028155373327414364,0.013745960190696092,0.04064807707306373,-0.025164889987168267,-0.03273598160149518,-0.03666933785136685,0.027766971382063355,-0.035527340524624716,0.032212932072122086,0.02883691050734427,0.022833654518023442,-0.017000461338241974,-0.0030438407294367054,-0.010458943025464058,-0.036672324859696646,0.025927475922630724,-0.04771327473660806,-0.014300687721643647,0.0043183970468851215,-0.0036691362237529224,0.009465633398431383,-0.07412498154817258,0.027165730854178182,-0.18678023138263067,1.0,-0.02006833034992733,0.022416284429439628,-0.007210195046728364,0.03131876532552211,0.022117798166300946,0.020080933544381778,0.03924196077712164,0.017900860799522612,-0.018134418538613774,-0.05045033310830748,0.03214789861027107,-0.05400492292410667,-0.05767254063719648,-0.03822710586476298,-0.04216912839097003,-0.022862094595423734,-0.005437211964698404,-0.05302231012623336,0.02189389494045949,0.020927986131022567,-0.0015470259564914475,-0.0015938064085333254
pct_under_18_prior,0.12984896715101304,-0.23736824971933934,-0.2313152987019022,-0.2154876935855163,-0.23245501622472467,-0.2673078809602018,-0.11700873880955226,-0.13035144141069469,-0.22847189499734918,,-0.11915921651001452,0.010580840057415757,-0.14610755142539464,-0.14727380238829121,-0.041404336779519574,0.03493217335918591,0.057889561093235585,-0.06155149681050792,0.029356257545052198,0.10094103491345552,-0.033577151320377564,0.15733495577940365,-0.06930197477406781,0.15293273673859897,-0.16503232229945344,-0.009141976478497073,-0.1539517157332161,-0.1303284669867575,-0.12892570642913626,-0.04534568750138007,0.11543229448303645,0.09053427141763408,0.04627320168573946,-0.21119136268989736,-0.23634726708979092,-0.23615445229636897,0.13537398268816445,0.23766440810347486,0.1817478085130609,0.08553522991896297,0.006991538176017236,0.08374105929392558,-0.19842157784112424,0.012319319847655335,-0.2061745409471259,0.07402255223374968,0.002146766872677871,0.07003441406699927,-0.010735577715479826,0.001829140851965772,-0.012805788692531227,0.22833106351006802,-0.031086475472146848,0.23806036126993074,-0.006152340682902646,0.06914052364742672,-0.16590157444222695,-0.15290887526842725,-0.02006833034992733,1.0,-0.23387806552152576,0.6327541854665351,-0.15840573173429365,-0.558319635525218,0.11095908620209942,-0.35458751449869164,0.0011921605806421655,-0.10941023670601584,-0.003168748151498594,-0.13347628165659928,0.0209743948787684,0.06332963971418519,0.07277347698593947,0.03383289976308007,-0.12475598757906403,-0.12354873520987181,-0.014135932609137106,0.018994837926223092,0.0007994604592161969,0.0026825067569981424,0.0026182561612805347
pct_under_18_delta,0.015619797186965066,0.01603740792504853,0.004058996974400307,0.0024287845970914204,0.003347366801365304,0.017256261034875056,-0.0038990304627886875,-0.005146973842535952,0.015180544668226808,,-0.003811630968805966,0.0004898579462546921,0.0027961134110848487,0.0016609648041412174,0.008438077977577977,-0.01043361387255307,-0.020452388140812044,0.025709637849611555,0.02526351682657137,-0.022420308582982874,0.028757209605510443,-0.0394683989153149,0.13555663910357763,-0.04236265387278658,0.014124466169987339,0.0011231747056212437,0.03515575756819382,-0.008947464667981783,-0.024342657207542178,-0.015467402874530942,0.015237463186293909,0.027776631710708502,0.013570531172551683,0.001435189271817398,-0.003643744056171198,0.010489375463945617,-0.001851945735218629,-0.006812136726995852,0.0012003051489819522,-0.024007499129529188,-0.00765556745084062,-0.015731708962524255,0.01940284529520442,-0.017463661792180098,0.03267842386074059,-0.015174677672433922,0.0073577897511654545,-0.01642904248896743,-0.013307368886784951,0.001367190890546576,-0.010494270610326525,-0.011930044269476905,0.020509390350239094,-0.026457629502779845,0.0007709863561564319,-0.04016952573288031,-0.002922436293592334,-0.009146950535034568,0.022416284429439628,-0.23387806552152576,1.0,-0.13371162564391995,0.2926121049475915,0.14252289128859935,-0.11345045961950606,0.05345235804503089,0.003311092557788355,0.00458609129735927,-0.02216380617307684,0.028409881108841916,-0.025019999776298284,-0.0277858120427595,-0.02226136070634626,-0.02112691262735144,0.0040065890145662055,0.0026896737248012317,-0.02337616784721736,0.0066273094210333875,0.009067976624884828,0.00033185641268289844,0.0003028901415977646
